Anio,Tipo,Sector,Gas,Cantidad
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,DIOX (t),4.69121986e-06
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,HAP (t),8.357201404
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Transporte por carretera,PCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCH (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCP (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HCB (t),0.000167655
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCM (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TRI (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PER (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,TCE (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,DIOX (t),7.716780356e-06
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,HAP (t),0.9139305589265242
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otros modos de transporte y maquinaria móvil,PCB (t),0.00019141599999999994
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCH (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCP (t),0.021418985999999997
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HCB (t),0.0028558640000000005
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCM (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TRI (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PER (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,TCE (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,DIOX (t),1.2226293852000002e-05
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,HAP (t),0.019263341
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Tratamiento y eliminación de residuos,PCB (t),0.0004413684576414
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCH (t),11249.999998000003
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCP (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCM (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TRI (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PER (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,TCE (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,DIOX (t),9.225139037e-06
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,HAP (t),152.768302436
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Agricultura,PCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCH (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCP (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCM (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TRI (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PER (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCB (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),TCE (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),DIOX (t),0.0
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),HAP (t),19.716812478999994
2000,CONTAMINANTES ORGÁNICOS PERSISTENTES,Otras fuentes y sumideros (naturaleza),PCB (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SOx (t),1032139.4357515001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NOx (t),308306.4708745399
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,COVNM (t),8792.41170472
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CH4 (t),3120.352950989999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO (t),20726.96590602
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,CO2 (t),97865154.35136
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,N2O (t),1980.6884929999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,NH3 (t),93.962
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Combustión en la producción y transformación de energía,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SOx (t),45354.630649999985
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NOx (t),46266.647073
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,COVNM (t),42855.69750700001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CH4 (t),33523.59495199999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO (t),528721.3338999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,CO2 (t),26803513.446000002
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,N2O (t),845.7041609999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,NH3 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión no industrial,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SOx (t),254563.90809689998
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NOx (t),195816.98347645
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,COVNM (t),15791.49175431
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CH4 (t),17912.40910586
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO (t),208524.80048344
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,CO2 (t),56700740.66957001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,N2O (t),1684.8606986600003
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,NH3 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Plantas de combustión industrial,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,SOx (t),42500.88774536
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,NOx (t),10404.465632685002
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,COVNM (t),73066.10756412499
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CH4 (t),11393.1057386
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CO (t),368662.234148
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,CO2 (t),27716448.2839962
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,N2O (t),6710.7081913600005
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,NH3 (t),14679.504460339997
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,HFC (t),273.38999687
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Procesos industriales sin combustión,PFC (t),27.971059999999998
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,SOx (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,NOx (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,COVNM (t),48451.69510699999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CH4 (t),91220.87171500002
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CO (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,CO2 (t),678.0639999999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,N2O (t),0.00034
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,NH3 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Extracción y distribución de combustibles fósiles y energía geotérmica,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SOx (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NOx (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,COVNM (t),480306.35198000004
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CH4 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,CO2 (t),1209518.885806
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,N2O (t),2434.2695
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,NH3 (t),700.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,SF6 (t),7.138815700000004
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,HFC (t),1401.4423988020012
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Uso de disolventes y otros productos,PFC (t),0.18743849100000004
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SOx (t),13758.239986000002
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NOx (t),520034.58269300003
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,COVNM (t),216501.348954
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CH4 (t),11348.986864999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO (t),1049875.856496
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,CO2 (t),80941272.20799999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,N2O (t),2802.5920829999995
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,NH3 (t),6451.753537000001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Transporte por carretera,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SOx (t),36202.37774454231
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NOx (t),260987.49078368777
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,COVNM (t),21422.349116779656
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CH4 (t),491.3831908644065
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO (t),55524.57425912946
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,CO2 (t),19611003.8275583
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,N2O (t),688.6891319542318
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,NH3 (t),33.76074799999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Otros modos de transporte y maquinaria móvil,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SOx (t),16765.469501590003
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NOx (t),5786.85038224
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,COVNM (t),710.6935378600001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CH4 (t),487787.78712888993
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO (t),2967.8578688
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,CO2 (t),983758.6835999999
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,N2O (t),3410.3425979099998
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,NH3 (t),3937.044205
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,SF6 (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,HFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Tratamiento y eliminación de residuos,PFC (t),0.0
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,SOx (t),4301.8354659999995
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,NOx (t),23689.39439
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,COVNM (t),281325.91004
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CH4 (t),930933.1456060001
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO (t),402578.185029
2001,"ACIDIFICADORES, PRECURSORES DE OZONO Y GASES DE EFECTO INVERNADERO",Agricultura,CO2 (t),94910.27950969999
